id,code,short_name,short_name_spelling,full_name,list_status_id,list_status,issuer,company_code,issue_start_date,issue_end_date,plan_raise_fund,actual_raise_fund,issue_par,issue_price,is_guarantee,fund_raising_purposes,list_declare_date,convert_price_reason,convert_price,convert_start_date,convert_end_date,convert_code,coupon,exchange_code,exchange,currency_id,coupon_type_id,coupon_type,coupon_frequency,payment_type_id,payment_type,par,repayment_period,bond_type_id,bond_type,bond_form_id,bond_form,list_date,delist_Date,interest_begin_date,maturity_date,interest_date,last_cash_date,cash_comment
137049,123131,奥飞转债,AFZZ,广东奥飞数据科技股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,广东奥飞数据科技股份有限公司,300738.XSHE,2021-12-03,2021-12-03,63500.0,63500.0,100,100.0,0,"新一代云计算和人工智能产业园（A栋）项目,补充流动资金及偿还银行贷款",,,22.02,2022-06-09,2027-12-02,300738,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-12-22,2027-12-03,2021-12-03,2027-12-03,12-03,2027-12-03,
137083,113634,珀莱转债,PLZZ,珀莱雅化妆品股份有限公司公开发行可转换公司债券,301001,正常上市,珀莱雅化妆品股份有限公司,603605.XSHG,2021-12-08,2021-12-08,75171.3,75171.0,100,100.0,0,"补充流动资金,龙坞研发中心建设项目,信息化系统升级建设项目,湖州扩建生产基地建设项目（一期）",,,195.98,2022-06-14,2027-12-07,603605,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-01-04,2027-12-08,2021-12-08,2027-12-08,12-08,2027-12-08,
137084,111002,特纸转债,TZZZ,衢州五洲特种纸业股份有限公司公开发行可转换公司债券,301001,正常上市,五洲特种纸业集团股份有限公司,605007.XSHG,2021-12-08,2021-12-08,67000.0,67000.0,100,100.0,0,"年产20万吨液体包装纸项目,补充流动资金",,,18.5,2022-06-14,2027-12-07,605007,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-12-30,2027-12-08,2021-12-08,2027-12-08,12-08,2027-12-08,
137107,113635,升21转债,S21ZZ,2021年宁波旭升汽车技术股份有限公司公开发行可转换公司债券,301001,正常上市,宁波旭升汽车技术股份有限公司,603305.XSHG,2021-12-10,2021-12-10,135000.0,135000.0,100,100.0,0,"高性能铝合金汽车零部件项目,汽车轻量化铝型材精密加工项目",,,46.37,2022-06-16,2022-09-28,603305,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-12-30,2022-09-29,2021-12-10,2022-09-29,12-10,2022-09-29,
137118,113636,甬金转债,YJZZ,浙江甬金金属科技股份有限公司公开发行可转换公司债券,301001,正常上市,浙江甬金金属科技股份有限公司,603995.XSHG,2021-12-13,2021-12-13,100000.0,100000.0,100,100.0,0,"年加工19.5万吨超薄精密不锈钢板带项目,补充流动资金",,,53.07,2022-06-17,2027-12-12,603995,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-12-31,2027-12-13,2021-12-13,2027-12-13,12-13,2027-12-13,
137179,123132,回盛转债,HSZZ,武汉回盛生物科技股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,武汉回盛生物科技股份有限公司,300871.XSHE,2021-12-17,2021-12-17,70000.0,70000.0,100,100.0,0,"年产1,000吨泰乐菌素和年产600吨泰万菌素生产线扩建项目,补充流动资金,粉剂/预混剂生产线扩建项目,湖北回盛制剂生产线自动化综合改扩建项目,宠物制剂综合生产线建设项目",,,28.32,2022-06-23,2027-12-16,300871,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-01-07,2027-12-17,2021-12-17,2027-12-17,12-17,2027-12-17,
137213,113637,华翔转债,HXZZ,山西华翔集团股份有限公司公开发行可转换公司债券,301001,正常上市,山西华翔集团股份有限公司,603112.XSHG,2021-12-22,2021-12-22,80000.0,80000.0,100,100.0,0,"机加工扩产升级及部件产业链延伸项目,补充流动资金项目,铸造产线智能化升级与研发能力提升项目",,,12.99,2022-06-28,2027-12-21,603112,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-01-20,2027-12-22,2021-12-22,2027-12-22,12-22,2027-12-22,
137214,123133,佩蒂转债,PDZZ,佩蒂动物营养科技股份有限公司创业板向不特定对象发行可转换公司债券,301001,正常上市,佩蒂动物营养科技股份有限公司,300673.XSHE,2021-12-22,2021-12-22,72000.0,72000.0,100,100.0,0,"新西兰年产3万吨高品质宠物湿粮项目,补充流动资金项目,年产5万吨新型宠物食品项目",,,19.92,2022-06-28,2027-12-21,300673,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-01-21,2027-12-22,2021-12-22,2027-12-22,12-22,2027-12-22,
137236,127052,西子转债,XZZZ,杭州锅炉集团股份有限公司公开发行可转换公司债券,301001,正常上市,西子清洁能源装备制造股份有限公司,002534.XSHE,2021-12-24,2021-12-24,110000.0,111000.0,100,100.0,0,"新能源科技制造产业基地,补充流动资金",,,28.08,2022-06-30,2027-12-23,002534,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-01-24,2027-12-24,2021-12-24,2027-12-24,12-24,2027-12-24,
137278,110084,贵燃转债,GRZZ,贵州燃气集团股份有限公司公开发行可转换公司债券,301001,正常上市,贵州燃气集团股份有限公司,600903.XSHG,2021-12-27,2021-12-27,100000.0,100000.0,100,100.0,0,"习酒镇至习水县城天然气输气管道项目,遵义市播州区城市燃气管网建设项目,偿还银行借款,天然气基础设施互联互通重点工程（贵阳市天然气储备及应急调峰设施建设项目）（一期）,贵阳市城市燃气管网建设项目,安顺市城市燃气管网建设项目",,,10.17,2022-07-01,2027-12-26,600903,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-01-18,2027-12-27,2021-12-27,2027-12-27,12-27,2027-12-27,
137279,113052,兴业转债,XYZZ,兴业银行股份有限公司公开发行可转换公司债券,301001,正常上市,兴业银行股份有限公司,601166.XSHG,2021-12-27,2021-12-27,5000000.0,5000000.0,100,100.0,0,补充本行核心一级资本,,,25.51,2022-06-30,2027-12-26,601166,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-01-14,2027-12-27,2021-12-27,2027-12-27,12-27,2027-12-27,
137280,123134,卡倍转债,KBZZ,宁波卡倍亿电气技术股份有限公司创业板向不特定对象发行可转换公司债券,301001,正常上市,宁波卡倍亿电气技术股份有限公司,300863.XSHE,2021-12-27,2021-12-27,27900.0,27900.0,100,100.0,0,"新能源汽车线缆及智能网联汽车线缆产业化项目,新能源汽车线缆生产线建设项目",,,92.5,2022-07-01,2027-12-26,300863,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-01-18,2027-12-27,2021-12-27,2027-12-27,12-27,2027-12-27,
137313,123135,泰林转债,TLZZ,浙江泰林生物技术股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,浙江泰林生物技术股份有限公司,300813.XSHE,2021-12-28,2021-12-28,21000.0,21000.0,100,100.0,0,用于细胞治疗产业化装备制造基地项目,,,87.38,2022-07-04,2027-12-27,300813,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-01-19,2027-12-28,2021-12-28,2027-12-28,12-28,2027-12-28,
137337,113638,台21转债,T21ZZ,浙江台华新材料股份有限公司公开发行可转换公司债券,301001,正常上市,浙江台华新材料股份有限公司,603055.XSHG,2021-12-29,2021-12-29,60000.0,60000.0,100,100.0,0,,,,16.87,2022-07-05,2027-12-28,603055,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-01-21,2027-12-29,2021-12-29,2027-12-29,12-29,2027-12-29,
137381,118004,博瑞转债,BRZZ,博瑞生物医药(苏州)股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,博瑞生物医药(苏州)股份有限公司,688166.XSHG,2022-01-04,2022-01-04,46500.0,46500.0,100,100.0,0,博瑞生物医药（苏州）股份有限公司吸入剂及其他化学药品制剂生产基地和生物医药研发中心新建项目（一期）,,,35.68,2022-07-11,2028-01-03,688166,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-01-27,2028-01-04,2022-01-04,2028-01-04,01-04,2028-01-04,
137397,113053,隆22转债,L22ZZ,2022年隆基绿能科技股份有限公司公开发行可转换公司债券,301001,正常上市,隆基绿能科技股份有限公司,601012.XSHG,2022-01-05,2022-01-05,700000.0,700000.0,100,100.0,0,"年产15GW高效单晶电池项目,年产3GW单晶电池制造项目,补充流动资金",,,82.65,2022-07-11,2028-01-04,601012,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-02-17,2028-01-05,2022-01-05,2028-01-05,01-05,2028-01-05,
137524,123136,城市转债,CSZZ,深圳市新城市规划建筑设计股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,深圳市新城市规划建筑设计股份有限公司,300778.XSHE,2022-01-21,2022-01-21,46000.0,46000.0,100,100.0,0,国土空间规划与土地统筹业务中心项目,,,21.18,2022-07-27,2028-01-20,300778,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-02-15,2028-01-21,2022-01-21,2028-01-21,01-21,2028-01-21,
137537,113639,华正转债,HZZZ,浙江华正新材料股份有限公司公开发行可转换公司债券,301001,正常上市,浙江华正新材料股份有限公司,603186.XSHG,2022-01-24,2022-01-24,57000.0,57000.0,100,100.0,1,投资于“年产2400万张高等级覆铜板富山工业园制造基地项目”及补充流动资金,,,39.09,2022-07-28,2028-01-23,603186,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-02-22,2028-01-24,2022-01-24,2028-01-24,01-24,2028-01-24,
137538,127053,豪美转债,HMZZ,广东豪美新材股份有限公司公开发行可转换公司债券,301001,正常上市,广东豪美新材股份有限公司,002988.XSHE,2022-01-24,2022-01-24,82400.0,82400.0,100,100.0,0,"高端工业铝型材扩产项目,营销运营中心与信息化建设项目,高端节能系统门窗幕墙生产基地建设项目,补充流动资金",,,21.51,2022-07-28,2028-01-23,002988,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-03-04,2028-01-24,2022-01-24,2028-01-24,01-24,2028-01-24,
137579,118005,天奈转债,TNZZ,江苏天奈科技股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,江苏天奈科技股份有限公司,688116.XSHG,2022-01-27,2022-01-27,83000.0,83000.0,100,100.0,0,碳基导电材料复合产品生产项目,,,153.67,2022-08-09,2028-01-26,688116,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-03-01,2028-01-27,2022-01-27,2028-01-27,01-27,2028-01-27,
137634,123137,锦浪转债,JLZZ,锦浪科技股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,锦浪科技股份有限公司,300763.XSHE,2022-02-10,2022-02-10,89700.0,89700.0,100,100.0,0,"分布式光伏电站建设项目,补充流动资金项目",,,227.02,2022-08-16,2022-09-26,300763,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-03-02,2022-09-27,2022-02-10,2022-09-27,02-10,2022-09-27,
137638,127054,双箭转债,SJZZ,浙江双箭橡胶股份有限公司公开发行可转换公司债券,301001,正常上市,浙江双箭橡胶股份有限公司,002381.XSHE,2022-02-11,2022-02-11,51364.0,51364.0,100,100.0,0,高强力节能环保输送带项目,,,7.91,2022-08-17,2028-02-10,002381,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-03-15,2028-02-11,2022-02-11,2028-02-11,02-11,2028-02-11,
137644,113640,苏利转债,SLZZ,江苏苏利精细化工股份有限公司公开发行可转换公司债券,301001,正常上市,江苏苏利精细化工股份有限公司,603585.XSHG,2022-02-16,2022-02-16,95721.1,95721.0,100,100.0,0,精细化工产品及相关衍生产品项目,,,20.11,2022-08-22,2028-02-15,603585,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-03-10,2028-02-16,2022-02-16,2028-02-16,02-16,2028-02-16,
137665,127055,精装转债,JZZZ,深圳中天精装股份有限公司公开发行可转换公司债券,301001,正常上市,深圳中天精装股份有限公司,002989.XSHE,2022-02-22,2022-02-22,57700.0,57700.0,100,100.0,0,建筑装饰工程项目以及补充流动资金,,,23.52,2022-08-29,2028-02-21,002989,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-03-24,2028-02-22,2022-02-22,2028-02-22,02-22,2028-02-22,
137724,113641,华友转债,HYZZ,浙江华友钴业股份有限公司公开发行可转换公司债券,301001,正常上市,浙江华友钴业股份有限公司,603799.XSHG,2022-02-24,2022-02-24,760000.0,760000.0,100,100.0,0,项目建设以及补充营运资金,,,110.26,2022-09-02,2028-02-23,603799,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-03-23,2028-02-24,2022-02-24,2028-02-24,02-24,2028-02-24,
137725,110085,通22转债,T22ZZ,2022年通威股份有限公司公开发行可转换公司债券,301001,正常上市,通威股份有限公司,600438.XSHG,2022-02-24,2022-02-24,1200000.0,1200000.0,100,100.0,0,项目建设以及补充流动资金,,,39.27,2022-09-02,2028-02-23,600438,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-03-18,2028-02-24,2022-02-24,2028-02-24,02-24,2028-02-24,
137737,113054,绿动转债,LDZZ,绿色动力环保集团股份有限公司公开发行可转换公司债券,301001,正常上市,绿色动力环保集团股份有限公司,601330.XSHG,2022-02-25,2022-02-25,236000.0,236000.0,100,100.0,0,"登封项目,恩施项目,朔州项目,补充流动资金及偿还银行贷款,葫芦岛发电项目,武汉二期项目",,,9.82,2022-09-05,2028-02-24,601330,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-03-23,2028-02-25,2022-02-25,2028-02-25,02-25,2028-02-25,
137738,127056,中特转债,ZTZZ,中信泰富特钢集团股份有限公司公开发行可转换公司债券,301001,正常上市,中信泰富特钢集团股份有限公司,000708.XSHE,2022-02-25,2022-02-25,500000.0,500000.0,100,100.0,0,"“三高一特”产品体系优化升级项目,补充流动资金项目,全流程超低排放环保改造项目,高参数集约化余热余能利用项目,湖北中特新化能科技有限公司焦化环保升级综合改造项目",,,25.0,2022-09-05,2028-02-24,000708,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-04-15,2028-02-25,2022-02-25,2028-02-25,02-25,2028-02-25,
137759,113642,上22转债,S22ZZ,无锡上机数控股份有限公司公开发行A股可转换公司债券,301001,正常上市,无锡上机数控股份有限公司,603185.XSHG,2022-03-01,2022-03-01,247000.0,247000.0,100,100.0,0,包头年产10GW单晶硅拉晶及配套生产项目建设,,,145.66,2022-09-07,2028-02-29,603185,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-04-06,2028-03-01,2022-03-01,2028-03-01,03-01,2028-03-01,
137799,123138,丝路转债,SLZZ,丝路视觉科技股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,丝路视觉科技股份有限公司,300556.XSHE,2022-03-02,2022-03-02,24000.0,24000.0,100,100.0,0,"视觉云平台建设项目,补充流动资金",,,26.69,2022-09-08,2028-03-01,300556,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-03-22,2028-03-02,2022-03-02,2028-03-02,03-02,2028-03-02,
137808,113055,成银转债,CYZZ,成都银行股份有限公司公开发行可转换公司债券,301001,正常上市,成都银行股份有限公司,601838.XSHG,2022-03-03,2022-03-03,800000.0,800000.0,100,100.0,0,支持本行未来各项业务发展,,,14.53,2022-09-09,2028-03-02,601838,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-04-06,2028-03-03,2022-03-03,2028-03-03,03-03,2028-03-03,
137809,127057,盘龙转债,PLZZ,陕西盘龙药业集团股份有限公司公开发行可转换公司债券,301001,正常上市,陕西盘龙药业集团股份有限公司,002864.XSHE,2022-03-03,2022-03-03,27600.0,27600.0,100,100.0,1,项目建设以及补充流动资基金,,,26.59,2022-09-09,2028-03-02,002864,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-04-08,2028-03-03,2022-03-03,2028-03-03,03-03,2028-03-03,
